64,8,8,64,32,16,64
64,8,8,128,16,16,128
64,8,8,64,8,8,64
64,8,8,64,16,16,64
64,8,8,64,8,8,64
64,8,8,128,16,8,128
64,8,8,64,8,8,64
64,8,8,64,32,16,64
64,8,16,32,32,8,32
64,8,16,32,32,8,32
64,8,8,64,16,8,64
64,8,8,128,16,16,128
64,8,16,32,32,8,32
64,8,16,32,32,8,32
64,8,8,64,32,16,64
64,8,8,64,16,16,64
64,8,8,64,16,8,64
64,8,16,32,32,8,32
64,8,8,32,32,16,32
64,8,8,32,16,8,32
